Close,High,Low,Open,Volume
BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
280.01861572265625,303.8291931152344,279.7085266113281,302.2682189941406,1514754521
264.7823791503906,283.2061462402344,255.8507537841797,280.5649719238281,1819454491
292.5313720703125,298.791748046875,261.22637939453125,264.4947509765625,1957623339
293.6411437988281,298.4039001464844,287.7333679199219,293.1426696777344,1495118544
299.2829895019531,300.9937744140625,281.69610595703125,293.601318359375,1849700307
302.0718688964844,307.84051513671875,296.11151123046875,299.0478515625,1644709273
302.4361572265625,304.0578918457031,292.890625,301.84661865234375,1351522797
304.4782409667969,327.6352844238281,301.097412109375,302.7328796386719,2572081528
313.60260009765625,318.371826171875,298.4818115234375,304.124267578125,1870220991
313.42864990234375,318.4422912597656,308.22344970703125,314.05511474609375,1626648048
316.74945068359375,319.7590026855469,309.14453125,313.6192321777344,1384576144
322.90936279296875,325.2501220703125,307.009765625,317.0640869140625,1588918308
333.5495910644531,338.025146484375,317.6859130859375,322.53887939453125,1717984015
333.4840087890625,347.4176025390625,329.34173583984375,332.2926940917969,1788390755
331.1031188964844,338.0423278808594,326.415283203125,332.9232177734375,1348495243
322.74774169921875,334.6349792480469,318.0628356933594,330.8720397949219,1365471563
334.9187927246094,336.96746826171875,320.041259765625,323.5060729980469,1279262186
337.8738708496094,340.0484313964844,323.8970947265625,334.9127197265625,1551187442
342.1369934082031,347.04296875,331.65966796875,337.9479675292969,1623970506
355.7413635253906,359.7502136230469,340.5938415527344,342.3764343261719,1903003766
342.06475830078125,359.7386169433594,337.2527160644531,356.26654052734375,1547133821
354.9668273925781,357.3993225097656,333.67144775390625,341.9162902832031,1648422571
371.9543762207031,375.7229309082031,349.3133239746094,354.4496154785156,2150475826
391.7570495605469,408.5890197753906,371.2162170410156,372.0937194824219,2542670896
385.8189697265625,406.091552734375,372.22021484375,391.4052734375,2217067872
410.94488525390625,411.1705322265625,383.2167663574219,386.0440673828125,1724229835
409.03448486328125,418.9212646484375,400.7520446777344,410.7835388183594,2023364348
414.59503173828125,414.9309997558594,396.8652038574219,408.9822082519531,1826134192
417.4708557128906,436.618408203125,411.1232604980469,414.357666015625,2620571467
401.9089050292969,435.72320556640625,399.74591064453125,416.0691223144531,2572609791
398.25146484375,412.3062438964844,387.8158874511719,401.8820495605469,2288117050
430.9888610839844,431.2602233886719,391.49505615234375,396.494384765625,2549215331
454.9363098144531,457.6037292480469,422.0801696777344,430.97503662109375,2451578694
448.9202575683594,460.2557067871094,444.9776611328125,455.1333923339844,2120660728
449.0534973144531,458.40289306640625,439.168212890625,449.2256164550781,1826865701
499.8905944824219,509.34271240234375,447.6663818359375,449.10546875,3857489743
471.595458984375,504.1023254394531,461.7559814453125,500.21771240234375,2978438301
502.7862548828125,506.295166015625,470.63922119140625,472.2020263671875,3289398273
479.006103515625,518.75634765625,472.0317687988281,503.552490234375,3277913533
494.4986877441406,495.0123291015625,467.90118408203125,478.6301574707031,2563319587
486.1969299316406,496.8854064941406,483.3242492675781,494.6706237792969,1676741698
480.28302001953125,495.6763000488281,477.2008056640625,486.2085876464844,1763538464
459.4907531738281,481.13165283203125,458.1532897949219,480.2899475097656,2007036766
464.4187316894531,477.2822265625,452.48516845703125,460.6239929199219,2378049328
490.0687255859375,490.0687255859375,455.7580871582031,464.2729187011719,2303587593
483.9210510253906,504.541259765625,480.0368957519531,489.8598937988281,2324361979
